ExceptionuniqueID,csoshortname,impactlevel,ExceptionStatus,ExceptionPwsRequirement,ExceptionBasisForRequest,ExceptionSecurity
EX-F8BAA991,Firestore,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-EFB23E7B,Error Reporting,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-A9C3C50D,Cloud CDN,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-77BFE4E1,Cloud Run,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-FB3CB044,Google Kubernetes Engine (GKE),IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-82ACFD6B,Cloud Bigtable,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-8DB3BDC6,Workflows,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-5C6BDDD3,Cloud Load Balancing,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-194164C1,Cloud Spanner,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-D680D433,Cloud Load Balancing,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-F7097F25,Cloud SQL,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-A7390FF5,Secret Manager,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-C3FED139,App Engine,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-B0350283,Error Reporting,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-AA6C19A5,Cloud Tasks,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-AB356516,Vertex AI,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-6E892093,Cloud Logging,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-C0332B9E,Secret Manager,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-B54B98BC,Cloud Trace,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-F81DC42B,Firestore,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-62338B06,Google Kubernetes Engine (GKE),IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-31CF833F,Cloud Spanner,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-021B1F95,Cloud Scheduler,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-DFC2DDC6,Cloud Interconnect,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-672C2EBD,Memorystore,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-CF25F7B9,Cloud Monitoring,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-AA311D7A,App Engine,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-39586249,Cloud Source Repositories,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-13A1465F,Cloud Identity,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-F59BBAD5,Cloud Identity,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-B0DAA2B4,Cloud Bigtable,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-ECFC0EBF,Cloud Source Repositories,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-7BDECD28,Vertex AI,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-0BD8F6FF,Cloud KMS,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-9550FB76,Cloud Load Balancing,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-9737587F,Cloud Logging,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-1E867821,BigQuery,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-4889AB48,Cloud Scheduler,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-89332E3B,Cloud Logging,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-E29F31F7,Cloud Monitoring,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-A922A840,Cloud Trace,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-070A725F,Cloud Spanner,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-CEC4EAC3,Error Reporting,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-E13D7050,Cloud CDN,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-B941E2E8,Firestore,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-C5BF0605,Cloud Pub/Sub,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-D1CAD020,Cloud Pub/Sub,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-05D4005F,Cloud Pub/Sub,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-11DA9446,Cloud Storage,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-786AB3C0,Artifact Registry,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-0E9AD75F,Cloud Logging,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-387AEC2E,Dataflow,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-49142CC0,Cloud Bigtable,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-446BA91A,Workflows,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-BEFBF3B4,Artifact Registry,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-150ED035,Cloud Logging,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-DAC8A237,Cloud Deployment Manager,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-DA0F8356,Cloud Healthcare API,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-FCD56A15,Memorystore,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-9D26B5DD,Cloud Monitoring,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-5302E0AC,Memorystore,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-D026077C,Cloud Armor,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-4E3339C7,Cloud Identity,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-7EB14F55,Firestore,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-DE5A97EB,Cloud Healthcare API,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-53611338,Cloud SQL,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-7B76FCD0,Cloud Tasks,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-983D9865,Cloud Trace,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-DBD016DF,Apigee,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-C796727C,Cloud SQL,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-5F24E1A8,Cloud KMS,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-13EA5965,Cloud DNS,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-0837AFCB,Cloud IAM,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-BCB17867,Cloud Tasks,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-E82C8108,Cloud DNS,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-D671652B,Cloud Bigtable,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-CCD7A9BF,Cloud Healthcare API,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-73C5BEC4,Apigee,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-26372D3D,Cloud DNS,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-8E0C8596,VPC Network,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-42ED6D12,Cloud Logging,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-873858AC,Workflows,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-DF4EC577,Cloud Identity,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-08A3A2BB,Cloud Build,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-0C1236E7,BigQuery,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-AC3E90F6,Cloud Deployment Manager,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-C16634D8,Memorystore,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-8232CD0E,Dataflow,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-E087515C,Cloud Load Balancing,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-CFB7AB6D,Cloud Build,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-55129A7D,Cloud Logging,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-55A6FE32,Cloud Run,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-9AC59B24,BigQuery,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-276CAAA6,Cloud Deployment Manager,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-547C2DBB,Cloud Interconnect,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-D0510AE9,Cloud Identity,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-975488BB,Cloud Scheduler,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-352FC169,Cloud Profiler,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-9A138CCE,Cloud Tasks,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-F9139FC9,Dataproc,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-C41EEFB4,Memorystore,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-77A05AFA,Cloud Functions,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-A6508A07,Google Kubernetes Engine (GKE),IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-36D78C7C,Cloud Monitoring,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-4A37F0C3,Cloud Trace,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-BE3AE1D4,Cloud Logging,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-903E402D,Secret Manager,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-7BF328CA,Cloud CDN,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-96EFDFEC,BigQuery,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-57F9C234,Cloud Scheduler,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-96561FC0,Cloud Storage,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-E7FF3851,Cloud Identity,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-249B47E7,Cloud Tasks,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-9E343197,Cloud Armor,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-E9A6B5B6,Cloud Tasks,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-BCD2C869,Cloud Build,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-C74AD40F,BigQuery,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-C02A8BEF,Cloud Monitoring,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-95AB6843,Cloud SQL,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-83A91B05,Secret Manager,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-D325DB5B,Vertex AI,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-E1A44559,Google Kubernetes Engine (GKE),IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-0E68B5C7,Cloud Tasks,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-9AABC496,App Engine,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-1C5D1DB4,Cloud KMS,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-E4C0B915,App Engine,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-F87A13E1,Cloud DNS,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-951BA03A,Workflows,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-935F699E,Dataflow,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-A2921CA2,Cloud Pub/Sub,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-7C1B8E0E,Cloud Storage,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-E93D29FF,Cloud Monitoring,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-190C4A45,Cloud Pub/Sub,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-80C37E79,Dataflow,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-AEFB524D,Cloud Pub/Sub,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-CDD298D2,Compute Engine,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-FC6AF7A4,Cloud Profiler,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-FD313E92,Artifact Registry,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-DF932B9F,Secret Manager,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-F8142433,Cloud Healthcare API,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-5F3F15DA,Cloud Functions,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-08567B90,Vertex AI,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-4BC368DE,Cloud SQL,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-71B3F8CC,Cloud CDN,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-38615023,Cloud Storage,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-4C7FC002,Error Reporting,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-C392AA11,VPC Network,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-59A21D88,Secret Manager,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-4D51E8FA,Cloud Identity,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-E2AB5DB3,Dataflow,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-2AF557A5,Cloud Source Repositories,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-1A1FE80E,Dataflow,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-79153316,Cloud Profiler,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-CD5D00F2,Vertex AI,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-6F1A1B27,Cloud Interconnect,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-10950FF5,Cloud Monitoring,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-2173D52F,Cloud Bigtable,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-B241CC52,Secret Manager,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-8F33D87A,App Engine,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-90B39E3B,Cloud Spanner,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-77121B71,Cloud Pub/Sub,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-E5B942ED,Google Kubernetes Engine (GKE),IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-6704BDA7,Cloud Storage,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-E002A0C4,Cloud Armor,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-0CCBAE6C,Cloud Source Repositories,IL5,Approved,Section 5.3.1,Regulatory compliance,High
