ExceptionuniqueID,csoshortname,impactlevel,ExceptionStatus,ExceptionPwsRequirement,ExceptionBasisForRequest,ExceptionSecurity
EX-325A5564,AWS Fargate,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-11C26F18,Amazon Kinesis,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-45D764B2,Amazon WorkSpaces,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-2C523284,AWS Lake Formation,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-48CACB31,AWS Batch,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-6F570E6C,AWS Glue DataBrew,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-AA744847,Amazon MQ,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-8A45D651,Amazon Kinesis,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-D7792504,AWS Amplify,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-7D1F69F2,Amazon CloudFront,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-8E5520F6,Amazon EKS,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-2DB7DA99,Amazon Kinesis,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-23B3A6B6,Amazon SageMaker,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-87300B81,AWS WAF,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-7E29C380,Amazon S3,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-DFFE06D2,AWS WAF,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-BF8441C9,Amazon SageMaker,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-01C45FF9,Amazon SNS,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-5F91586A,Amazon API Gateway,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-B52A776F,Amazon QuickSight,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-C72F123F,Amazon RDS,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-2B19F5DC,AWS Fargate,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-93F2B3D6,AWS IAM,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-EFB54CEB,AWS Step Functions,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-B749069C,Amazon Neptune,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-6E77EB2D,AWS IAM,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-26572759,AWS Lambda,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-D621B567,Amazon Aurora,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-6DF009E1,AWS Fargate,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-DCD4A0C6,Amazon ECS,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-1FB55351,Amazon API Gateway,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-84AF82A5,AWS Amplify,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-CE483BD5,Amazon EKS,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-36ED07B6,AWS Elastic Beanstalk,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-616C5E48,Amazon Route 53,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-A81B24FF,Amazon Aurora,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-44020C03,Amazon EKS,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-C91BA86F,Amazon QuickSight,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-61D3C0FF,Amazon SageMaker,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-6D4A995D,Amazon EKS,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-F23FBC67,Amazon MQ,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-1DDAE72F,Amazon ECS,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-166642A9,AWS WAF,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-C47358ED,Amazon Neptune,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-579873CC,AWS Glue DataBrew,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-2674FCA4,Amazon DocumentDB,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-04619CBE,Amazon VPC,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-DD5CE5ED,Amazon RDS,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-045C4A95,Amazon API Gateway,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-EFD25AF0,AWS AppSync,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-BDC0B06A,Amazon AppStream 2.0,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-2CADE90A,Amazon Elasticache,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-527E14B5,Amazon Redshift,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-A972A048,AWS IAM,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-E6CD93C9,AWS Step Functions,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-A9C5A7CD,Amazon WorkSpaces,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-2EBEED2D,AWS Direct Connect,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-6B0CF9F4,AWS Glue DataBrew,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-778E2D1D,Amazon MQ,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-F34407A6,Amazon DocumentDB,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-8DE576AA,Amazon Route 53,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-F55FBEE4,AWS Lake Formation,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-70A85B83,AWS Step Functions,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-5533CF96,Amazon Lightsail,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-20417C14,AWS Fargate,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-66D7CEAE,Amazon CloudFront,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-5CAEA1E1,Amazon CloudWatch,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-FDA9DECE,Amazon EKS,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-8682D8DF,Amazon CloudWatch,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-1C870C44,AWS Direct Connect,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-C629685E,Amazon Athena,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-9223685A,Amazon API Gateway,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-CAD8E320,Amazon Elasticache,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-A9BB6764,Amazon RDS,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-973A1A0E,Amazon Neptune,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-8D3DF75D,Amazon S3,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-2DD2DA1B,AWS Step Functions,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-D264E1EF,Amazon CloudFront,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-E1221696,Amazon EC2,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-408FC694,AWS Elastic Beanstalk,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-7A0B7707,Amazon Athena,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-EA8B9198,Amazon SageMaker,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-2A4B3355,Amazon API Gateway,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-8ACBD642,Amazon QuickSight,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-F3E3328E,Amazon ECS,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-298FCD8D,AWS Glue,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-A68D9E0F,AWS WAF,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-AD6F35DE,Amazon EC2,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-DA565DEE,AWS IAM,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-67FED81D,AWS Fargate,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-E6470799,Amazon Elasticache,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-D35A3EF7,Amazon CloudFront,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-F14AB00A,Amazon SageMaker,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-748C5F96,Amazon CloudWatch,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-C2094E7E,Amazon RDS,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-923DDCE3,Amazon CloudFront,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-80DE91D2,Amazon DocumentDB,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-D38F1295,AWS Direct Connect,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-9A6A4E5E,AWS Elastic Beanstalk,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-08A44357,AWS Batch,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-F2E08180,Amazon API Gateway,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-8EE3EC5D,AWS Fargate,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-6301600C,Amazon Neptune,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-DB9440D2,Amazon SageMaker,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-DBE3C6EA,AWS Glue DataBrew,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-4E07A2B5,Amazon CloudWatch,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-44AA80D4,Amazon Elasticache,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-14450289,Amazon EC2,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-5539741F,Amazon EC2,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-243750DB,Amazon DocumentDB,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-B7D52985,Amazon SNS,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-6CB14698,Amazon SQS,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-63C702C3,AWS KMS,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-C279960E,Amazon API Gateway,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-921E285E,Amazon DocumentDB,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-8E018252,Amazon SageMaker,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-54C82183,AWS Glue DataBrew,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-87B93D94,Amazon CloudFront,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-10146729,Amazon WorkSpaces,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-15B80F4F,Amazon VPC,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-3EAE0778,AWS Step Functions,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-80216B6B,Amazon Elasticache,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-E4896003,Amazon VPC,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-4A66B7C5,Amazon EC2,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-0887BB9D,Amazon SageMaker,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-8F015D7C,Amazon MQ,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-E9BDA821,Amazon Elasticache,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-7C1B9CC5,Amazon Neptune,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-76CCC650,Amazon DocumentDB,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-754910B1,Amazon Neptune,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-3C91B470,AWS Batch,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-0B17CAE1,Amazon Aurora,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-145D817D,AWS Lambda,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-D893E75E,AWS Glue,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-97EE756E,AWS Glue DataBrew,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-337F9F01,Amazon WorkSpaces,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-5D91D504,Amazon MQ,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-BB5E2CC6,AWS Batch,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-ED524A23,AWS AppSync,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-386E9E42,Amazon SQS,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-BF598200,AWS Batch,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-016E3A47,Amazon SQS,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-6318B9AC,Amazon API Gateway,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-CA74CA83,Amazon DocumentDB,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-649D0E47,AWS Glue,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-F3BE8F93,Amazon MQ,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-50C7C7E3,Amazon DynamoDB,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-28086AE2,Amazon Redshift,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-323CF7F7,Amazon RDS,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-28528937,Amazon API Gateway,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-139D8E1A,Amazon Redshift,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-6BA46691,Amazon ECS,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-48445DE5,AWS Lake Formation,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-2451CE50,AWS Batch,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-1C051545,Amazon Lightsail,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-79911896,Amazon WorkSpaces,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-4AE23B22,Amazon DynamoDB,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-F8FEFDF0,Amazon RDS,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-B4CAC7B5,Amazon MQ,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-2B645A87,Amazon SageMaker,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-4237D40D,Amazon DocumentDB,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-EFF7C728,Amazon DynamoDB,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-EFCC2E48,AWS Elastic Beanstalk,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-661DBE8C,Amazon Redshift,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-9C9FDCBE,Amazon API Gateway,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-4F03960D,Amazon VPC,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-6F25CA37,AWS KMS,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-633DD65F,AWS Step Functions,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-A7E6B318,Amazon ECS,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-1736537C,AWS Batch,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-2D36E193,Amazon EKS,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-5FB6CF0B,Amazon API Gateway,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-1FDBE23A,Amazon MQ,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-CB37F317,Amazon Neptune,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-F363F8D4,AWS Step Functions,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-32FC39A3,Amazon ECS,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-35684FEA,Amazon RDS,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-6B6FB89F,Amazon AppStream 2.0,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-F89D2366,Amazon RDS,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-0E2CCB54,Amazon SQS,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-25743489,Amazon ECS,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-13C66D11,Amazon SNS,IL5,Approved,Section 5.3.1,Regulatory compliance,High
