ExceptionuniqueID,csoshortname,impactlevel,ExceptionStatus,ExceptionPwsRequirement,ExceptionBasisForRequest,ExceptionSecurity
EX-917B9065,Azure ExpressRoute,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-E7F61E71,Azure Traffic Manager,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-F3B77430,Azure Machine Learning,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-DA1EED73,Azure Traffic Manager,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-39BDEC5F,Azure Site Recovery,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-2CC2E128,Azure Cache for Redis,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-DE2F6C3C,Azure Stream Analytics,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-CE27D563,Azure Cosmos DB,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-B1BF7570,Azure Machine Learning,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-104845F9,Azure Traffic Manager,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-46696729,Azure Container Instances,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-2566CCDC,Azure Logic Apps,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-76238C3F,Azure SQL Database,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-BD5CD230,Azure Kubernetes Service (AKS),IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-DCD9465C,Azure ExpressRoute,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-9F219148,Azure DNS,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-A4DD96AE,Azure DNS,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-1F2FBE51,Azure Active Directory,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-51449E82,Azure HDInsight,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-AFF378F7,Azure Arc,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-9FF93994,Azure API Management,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-A6829326,Azure App Service,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-ADFD4DF1,Azure Arc,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-6F77A07C,Azure Firewall,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-A0DEC8A6,Azure Traffic Manager,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-2709EF78,Azure Virtual Network,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-6EEA4090,Azure Container Instances,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-1E1CE4BF,Azure Functions,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-F38D4C73,Azure Service Bus,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-5196604D,Azure App Service,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-24DC2A82,Azure Blob Storage,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-A388D207,Azure Arc,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-0ECD1CD0,Azure Active Directory,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-940608CF,Azure Site Recovery,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-95C28440,Azure Virtual Machines,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-3A4855DD,Azure Batch,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-52478766,Azure App Service,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-9BA0671F,Azure Container Instances,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-49D39050,Azure Load Balancer,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-CADCD4F6,Azure Bastion,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-6673F5B5,Azure Cache for Redis,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-0DD97D82,Azure Private Link,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-5ED44B02,Azure SignalR Service,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-A56B93AB,Azure Key Vault,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-0BD138FD,Azure Front Door,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-9ACB5DDF,Azure Batch,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-A4C54B3D,Azure App Service,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-F1E67E8E,Azure Databricks,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-1BF2637E,Azure API Management,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-FB5A268C,Azure Monitor,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-34132D8C,Azure Batch,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-E9369943,Azure DNS,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-BF8FD229,Azure Traffic Manager,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-0EF9706D,Azure Logic Apps,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-14CA87FA,Azure Cache for Redis,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-2E0BA2BF,Azure API Management,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-464F1B70,Azure Synapse Analytics,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-04A76C0C,Azure Private Link,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-0A577FA3,Azure Kubernetes Service (AKS),IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-4D57F418,Azure SQL Database,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-5AA927F8,Azure Service Bus,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-3886EFFB,Azure Analysis Services,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-4B8BA057,Azure Traffic Manager,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-08ADA1BE,Azure Functions,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-AF3F5047,Azure DNS,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-EFA18A6D,Azure Kubernetes Service (AKS),IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-B0323EC1,Azure Stream Analytics,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-C82D92CE,Azure Machine Learning,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-ECBC5EBE,Azure Monitor,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-E46CB1E7,Azure Advisor,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-B5C72D00,Azure Active Directory,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-9DD82AAF,Azure Kubernetes Service (AKS),IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-36242FA3,Azure Machine Learning,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-D21FA0C0,Azure Kubernetes Service (AKS),IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-74E802F3,Azure Functions,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-F9D35E13,Azure Analysis Services,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-EF907436,Azure Arc,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-B422CD95,Azure Advisor,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-A8A4C8D1,Azure Analysis Services,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-CC2EB322,Azure Kubernetes Service (AKS),IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-F90A84C1,Azure Functions,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-12F2C81B,Azure Databricks,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-A5A890DD,Azure Firewall,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-2656597A,Azure DNS,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-B6F1AC30,Azure Spring Apps,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-53BC354A,Azure Databricks,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-10E16D35,Azure Spring Apps,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-FC102318,Azure Cosmos DB,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-BBAEA5E5,Azure Batch,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-0412EB43,Azure Analysis Services,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-B4EA3618,Azure Load Balancer,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-49447E01,Azure Blob Storage,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-15377B1D,Azure Batch,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-BC815C08,Azure Site Recovery,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-2C62AEEA,Azure API Management,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-9549E448,Azure Backup,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-701DE6A2,Azure API Management,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-14B15D1C,Azure Arc,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-AC6E769C,Azure Traffic Manager,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-BFBBF5A3,Azure API Management,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-09F7302E,Azure Key Vault,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-DCA5A87A,Azure Container Instances,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-61C79140,Azure Active Directory,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-2A8E9B22,Azure Load Balancer,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-6956F0F1,Azure HDInsight,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-10ABB63E,Azure HDInsight,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-1AB1CEF6,Azure Key Vault,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-2BDA4642,Azure SQL Database,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-EC1CE16C,Azure SQL Database,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-12D72AE6,Azure Virtual Machines,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-C7326BA2,Azure Synapse Analytics,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-435090B8,Azure Virtual Machines,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-6AAD75E2,Azure SignalR Service,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-8A94AC92,Azure HDInsight,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-B1A2D977,Azure Private Link,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-6AD94633,Azure Monitor,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-68B1AECE,Azure Spring Apps,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-20DD908D,Azure Service Bus,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-2A5F9FBA,Azure Functions,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-37D4B007,Azure App Service,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-E0B0E604,Azure App Service,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-7E189767,Azure Functions,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-A858F57B,Azure Bastion,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-60140787,Azure Front Door,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-C2BA6C7E,Azure Machine Learning,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-1B011A69,Azure App Service,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-F6CCD3A7,Azure SQL Database,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-570D39DE,Azure Cache for Redis,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-70B3278D,Azure App Service,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-18F61709,Azure Key Vault,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-8F6D48A5,Azure Cache for Redis,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-42D51E65,Azure SQL Database,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-1D711109,Azure Event Hubs,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-12DE5BF1,Azure Service Bus,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-66B95F52,Azure Key Vault,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-A90B72EE,Azure Synapse Analytics,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-D938B743,Azure ExpressRoute,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-29D65541,Azure Load Balancer,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-96E00A9A,Azure SQL Database,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-99269829,Azure Cosmos DB,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-FE35BF16,Azure Functions,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-E403B11C,Azure Virtual Machines,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-CEC5D121,Azure SQL Database,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-8A48F1B9,Azure Stream Analytics,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-A72DB948,Azure Backup,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-50D0F850,Azure Load Balancer,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-61ACC290,Azure Load Balancer,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-9CA66444,Azure Service Bus,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-C0DB7ABF,Azure Service Bus,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-BA913B29,Azure Purview,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-0E770FF6,Azure Traffic Manager,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-55765B19,Azure API Management,IL2|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-C771B7F6,Azure Functions,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-1B44DDA9,Azure Cosmos DB,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-69710EE7,Azure ExpressRoute,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-BE1008A4,Azure Arc,IL2|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-FECB1657,Azure Data Factory,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-3F4EC6A2,Azure Data Factory,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-47926278,Azure Event Hubs,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-4D355255,Azure Advisor,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-3BF4E29C,Azure Front Door,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-D5C9D1D8,Azure ExpressRoute,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-C7280407,Azure Site Recovery,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-F2F8AD73,Azure Key Vault,IL2|IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-AC15CC32,Azure Databricks,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-A683B884,Azure Spring Apps,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-CA4D6ED4,Azure Cache for Redis,IL4,Approved,Section 5.3.1,Regulatory compliance,High
EX-DD3B3805,Azure Site Recovery,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-B1D53684,Azure ExpressRoute,IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-43859F4A,Azure Spring Apps,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-14673B2C,Azure Databricks,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-0D216F65,Azure Stream Analytics,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-92159050,Azure Backup,IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-B63E8295,Azure ExpressRoute,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-E2A9B466,Azure Firewall,IL2|IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-ABA3ADE4,Azure Analysis Services,IL4|IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-0F13DCCE,Azure Machine Learning,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-7F2C75ED,Azure ExpressRoute,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-85CAA153,Azure Synapse Analytics,IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-C6190171,Azure Virtual Machines,IL4|IL5|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-0501C21F,Azure Stream Analytics,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-93D0418A,Azure Private Link,IL2|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-CA14CB38,Azure Active Directory,IL2|IL4|IL6,Approved,Section 5.3.1,Regulatory compliance,High
EX-D3A869A0,Azure Monitor,IL5,Approved,Section 5.3.1,Regulatory compliance,High
EX-FEA08C38,Azure Analysis Services,IL2,Approved,Section 5.3.1,Regulatory compliance,High
EX-F3C6E8EA,Azure SQL Database,IL6,Approved,Section 5.3.1,Regulatory compliance,High
