csOParentService,csoShortName,catalogitemNumber,csp,category,impactlevel,newService
Oracle Cloud Infrastructure Key Management,KMS,ITEM-ORCL-00737,oracle,,IL4,TRUE
Oracle Cloud Infrastructure Functions,Functions,ITEM-ORCL-00738,oracle,,IL2|IL4|IL6,FALSE
Oracle Cloud Infrastructure Object Storage,Object Storage,ITEM-ORCL-00739,oracle,,IL4|IL6,FALSE
Oracle Cloud Infrastructure Web Application Firewall,WAF,ITEM-ORCL-00740,oracle,,IL2|IL5,TRUE
Oracle Cloud Infrastructure Key Management,KMS,ITEM-ORCL-00741,oracle,,IL4|IL5,FALSE
Oracle Cloud Infrastructure Data Safe,Data Safe,ITEM-ORCL-00742,oracle,,IL2|IL5|IL6,TRUE
Oracle Cloud Infrastructure Exadata Cloud Service,Exadata,ITEM-ORCL-00743,oracle,,IL2|IL5|IL6,FALSE
Oracle Cloud Infrastructure Container Engine for Kubernetes,OKE,ITEM-ORCL-00744,oracle,,IL2|IL4,TRUE
Oracle Cloud Infrastructure Monitoring,Monitoring,ITEM-ORCL-00745,oracle,,IL2|IL4|IL6,FALSE
Oracle Cloud Infrastructure Data Flow,Data Flow,ITEM-ORCL-00746,oracle,,IL4|IL6,FALSE
Oracle Cloud Infrastructure FastConnect,FastConnect,ITEM-ORCL-00747,oracle,,IL4|IL5|IL6,TRUE
Oracle Cloud Infrastructure Streaming,Streaming,ITEM-ORCL-00748,oracle,,IL4|IL6,TRUE
Oracle Cloud Infrastructure Functions,Functions,ITEM-ORCL-00749,oracle,,IL2|IL6,TRUE
Oracle Cloud Infrastructure FastConnect,FastConnect,ITEM-ORCL-00750,oracle,,IL2|IL6,TRUE
Oracle Cloud Infrastructure Data Safe,Data Safe,ITEM-ORCL-00751,oracle,,IL2|IL4|IL6,TRUE
Oracle Cloud Infrastructure Block Volumes,Block Volume,ITEM-ORCL-00752,oracle,,IL2|IL4,TRUE
Oracle Cloud Infrastructure API Gateway,API Gateway,ITEM-ORCL-00753,oracle,,IL2|IL4|IL5,FALSE
Oracle Cloud Infrastructure Virtual Cloud Network,VCN,ITEM-ORCL-00754,oracle,,IL2|IL6,TRUE
Oracle Cloud Infrastructure Object Storage,Object Storage,ITEM-ORCL-00755,oracle,,IL2|IL4|IL5,FALSE
Oracle Cloud Infrastructure Monitoring,Monitoring,ITEM-ORCL-00756,oracle,,IL4|IL6,FALSE
Oracle Cloud Infrastructure API Gateway,API Gateway,ITEM-ORCL-00757,oracle,,IL5|IL6,FALSE
Oracle Cloud Infrastructure FastConnect,FastConnect,ITEM-ORCL-00758,oracle,,IL5,FALSE
Oracle Cloud Infrastructure Data Flow,Data Flow,ITEM-ORCL-00759,oracle,,IL2|IL5|IL6,TRUE
Oracle Cloud Infrastructure Load Balancing,Load Balancer,ITEM-ORCL-00760,oracle,,IL4|IL5|IL6,FALSE
Oracle Cloud Infrastructure Logging,Logging,ITEM-ORCL-00761,oracle,,IL2,FALSE
Oracle Cloud Infrastructure Load Balancing,Load Balancer,ITEM-ORCL-00762,oracle,,IL2|IL4|IL6,FALSE
Oracle Cloud Infrastructure Data Safe,Data Safe,ITEM-ORCL-00763,oracle,,IL2|IL5|IL6,TRUE
Oracle Cloud Infrastructure Functions,Functions,ITEM-ORCL-00764,oracle,,IL2|IL4,TRUE
Oracle Cloud Infrastructure Load Balancing,Load Balancer,ITEM-ORCL-00765,oracle,,IL2|IL5|IL6,TRUE
Oracle Cloud Infrastructure Logging,Logging,ITEM-ORCL-00766,oracle,,IL5|IL6,FALSE
Oracle Cloud Infrastructure Monitoring,Monitoring,ITEM-ORCL-00767,oracle,,IL2,FALSE
Oracle Cloud Infrastructure Data Flow,Data Flow,ITEM-ORCL-00768,oracle,,IL2|IL4|IL6,FALSE
Oracle Cloud Infrastructure Compute,Compute,ITEM-ORCL-00769,oracle,,IL5,FALSE
Oracle Cloud Infrastructure Functions,Functions,ITEM-ORCL-00770,oracle,,IL2|IL4|IL5,TRUE
Oracle Cloud Infrastructure Functions,Functions,ITEM-ORCL-00771,oracle,,IL4,TRUE
Oracle Cloud Infrastructure API Gateway,API Gateway,ITEM-ORCL-00772,oracle,,IL4|IL6,FALSE
Oracle Cloud Infrastructure Object Storage,Object Storage,ITEM-ORCL-00773,oracle,,IL4,TRUE
Oracle Cloud Infrastructure Container Engine for Kubernetes,OKE,ITEM-ORCL-00774,oracle,,IL4,FALSE
Oracle Cloud Infrastructure FastConnect,FastConnect,ITEM-ORCL-00775,oracle,,IL6,TRUE
Oracle Cloud Infrastructure Web Application Firewall,WAF,ITEM-ORCL-00776,oracle,,IL6,FALSE
Oracle Cloud Infrastructure Data Safe,Data Safe,ITEM-ORCL-00777,oracle,,IL2|IL5|IL6,FALSE
Oracle Cloud Infrastructure Load Balancing,Load Balancer,ITEM-ORCL-00778,oracle,,IL4,TRUE
Oracle Cloud Infrastructure Logging,Logging,ITEM-ORCL-00779,oracle,,IL4|IL5,TRUE
Oracle Cloud Infrastructure Data Flow,Data Flow,ITEM-ORCL-00780,oracle,,IL6,TRUE
Oracle Cloud Infrastructure Block Volumes,Block Volume,ITEM-ORCL-00781,oracle,,IL4|IL5|IL6,TRUE
Oracle Cloud Infrastructure Data Flow,Data Flow,ITEM-ORCL-00782,oracle,,IL2|IL4|IL6,TRUE
Oracle Cloud Infrastructure Key Management,KMS,ITEM-ORCL-00783,oracle,,IL2|IL4|IL6,FALSE
Oracle Cloud Infrastructure Block Volumes,Block Volume,ITEM-ORCL-00784,oracle,,IL6,FALSE
Oracle Cloud Infrastructure Monitoring,Monitoring,ITEM-ORCL-00785,oracle,,IL2|IL4|IL6,TRUE
Oracle Cloud Infrastructure Monitoring,Monitoring,ITEM-ORCL-00786,oracle,,IL2|IL4|IL5,TRUE
Oracle Cloud Infrastructure API Gateway,API Gateway,ITEM-ORCL-00787,oracle,,IL4|IL5|IL6,FALSE
Oracle Cloud Infrastructure Functions,Functions,ITEM-ORCL-00788,oracle,,IL5,FALSE
Oracle Cloud Infrastructure Web Application Firewall,WAF,ITEM-ORCL-00789,oracle,,IL2,TRUE
Oracle Cloud Infrastructure API Gateway,API Gateway,ITEM-ORCL-00790,oracle,,IL2|IL4|IL6,TRUE
Oracle Autonomous Database,Autonomous Database,ITEM-ORCL-00791,oracle,,IL4,TRUE
Oracle Cloud Infrastructure Container Engine for Kubernetes,OKE,ITEM-ORCL-00792,oracle,,IL5,FALSE
Oracle Cloud Infrastructure Compute,Compute,ITEM-ORCL-00793,oracle,,IL2|IL6,TRUE
Oracle Cloud Infrastructure Object Storage,Object Storage,ITEM-ORCL-00794,oracle,,IL2|IL6,FALSE
Oracle Cloud Infrastructure Load Balancing,Load Balancer,ITEM-ORCL-00795,oracle,,IL2|IL5|IL6,TRUE
Oracle Cloud Infrastructure Key Management,KMS,ITEM-ORCL-00796,oracle,,IL4|IL6,TRUE
Oracle Cloud Infrastructure Compute,Compute,ITEM-ORCL-00797,oracle,,IL2|IL5,FALSE
Oracle Cloud Infrastructure Logging,Logging,ITEM-ORCL-00798,oracle,,IL4,TRUE
Oracle Autonomous Database,Autonomous Database,ITEM-ORCL-00799,oracle,,IL4,TRUE
Oracle Cloud Infrastructure Streaming,Streaming,ITEM-ORCL-00800,oracle,,IL4|IL5,FALSE
Oracle Cloud Infrastructure Data Safe,Data Safe,ITEM-ORCL-00801,oracle,,IL4|IL5|IL6,TRUE
Oracle Cloud Infrastructure Virtual Cloud Network,VCN,ITEM-ORCL-00802,oracle,,IL4|IL6,TRUE
Oracle Cloud Infrastructure FastConnect,FastConnect,ITEM-ORCL-00803,oracle,,IL4,TRUE
Oracle Cloud Infrastructure Key Management,KMS,ITEM-ORCL-00804,oracle,,IL2|IL4|IL6,TRUE
Oracle Cloud Infrastructure Exadata Cloud Service,Exadata,ITEM-ORCL-00805,oracle,,IL2|IL4,TRUE
Oracle Cloud Infrastructure Data Flow,Data Flow,ITEM-ORCL-00806,oracle,,IL4,TRUE
Oracle Cloud Infrastructure Functions,Functions,ITEM-ORCL-00807,oracle,,IL5|IL6,FALSE
Oracle Cloud Infrastructure Virtual Cloud Network,VCN,ITEM-ORCL-00808,oracle,,IL5,TRUE
Oracle Cloud Infrastructure Load Balancing,Load Balancer,ITEM-ORCL-00809,oracle,,IL4|IL5,FALSE
Oracle Cloud Infrastructure Identity and Access Management,IAM,ITEM-ORCL-00810,oracle,,IL2|IL4|IL6,FALSE
Oracle Cloud Infrastructure Exadata Cloud Service,Exadata,ITEM-ORCL-00811,oracle,,IL5|IL6,FALSE
Oracle Cloud Infrastructure Key Management,KMS,ITEM-ORCL-00812,oracle,,IL2|IL6,TRUE
Oracle Cloud Infrastructure Big Data Service,Big Data Service,ITEM-ORCL-00813,oracle,,IL5,TRUE
Oracle Cloud Infrastructure Big Data Service,Big Data Service,ITEM-ORCL-00814,oracle,,IL2|IL6,FALSE
Oracle Cloud Infrastructure Functions,Functions,ITEM-ORCL-00815,oracle,,IL2|IL4|IL5,TRUE
Oracle Cloud Infrastructure Block Volumes,Block Volume,ITEM-ORCL-00816,oracle,,IL2|IL4,TRUE
Oracle Cloud Infrastructure Big Data Service,Big Data Service,ITEM-ORCL-00817,oracle,,IL4|IL6,FALSE
Oracle Cloud Infrastructure Key Management,KMS,ITEM-ORCL-00818,oracle,,IL2|IL6,TRUE
Oracle Cloud Infrastructure Data Safe,Data Safe,ITEM-ORCL-00819,oracle,,IL4,TRUE
Oracle Cloud Infrastructure Load Balancing,Load Balancer,ITEM-ORCL-00820,oracle,,IL5,TRUE
Oracle Cloud Infrastructure Logging,Logging,ITEM-ORCL-00821,oracle,,IL4,FALSE
Oracle Cloud Infrastructure Virtual Cloud Network,VCN,ITEM-ORCL-00822,oracle,,IL2|IL5,FALSE
Oracle Cloud Infrastructure Load Balancing,Load Balancer,ITEM-ORCL-00823,oracle,,IL2,TRUE
Oracle Cloud Infrastructure Web Application Firewall,WAF,ITEM-ORCL-00824,oracle,,IL2,TRUE
Oracle Cloud Infrastructure Big Data Service,Big Data Service,ITEM-ORCL-00825,oracle,,IL2|IL4|IL5,FALSE
Oracle Cloud Infrastructure Load Balancing,Load Balancer,ITEM-ORCL-00826,oracle,,IL2,TRUE
Oracle Cloud Infrastructure Logging,Logging,ITEM-ORCL-00827,oracle,,IL5,TRUE
Oracle Cloud Infrastructure Logging,Logging,ITEM-ORCL-00828,oracle,,IL2|IL4|IL5,FALSE
Oracle Cloud Infrastructure Big Data Service,Big Data Service,ITEM-ORCL-00829,oracle,,IL4,FALSE
Oracle Cloud Infrastructure Load Balancing,Load Balancer,ITEM-ORCL-00830,oracle,,IL2,FALSE
Oracle Cloud Infrastructure Functions,Functions,ITEM-ORCL-00831,oracle,,IL4,TRUE
Oracle Cloud Infrastructure Big Data Service,Big Data Service,ITEM-ORCL-00832,oracle,,IL4|IL5|IL6,FALSE
Oracle Cloud Infrastructure Logging,Logging,ITEM-ORCL-00833,oracle,,IL2|IL5|IL6,TRUE
Oracle Cloud Infrastructure Data Safe,Data Safe,ITEM-ORCL-00834,oracle,,IL2,TRUE
Oracle Cloud Infrastructure Web Application Firewall,WAF,ITEM-ORCL-00835,oracle,,IL5|IL6,FALSE
Oracle Autonomous Database,Autonomous Database,ITEM-ORCL-00836,oracle,,IL4,TRUE
Oracle Cloud Infrastructure Container Engine for Kubernetes,OKE,ITEM-ORCL-00837,oracle,,IL4|IL5|IL6,FALSE
Oracle Cloud Infrastructure Block Volumes,Block Volume,ITEM-ORCL-00838,oracle,,IL2|IL4,FALSE
Oracle Autonomous Database,Autonomous Database,ITEM-ORCL-00839,oracle,,IL2|IL5,FALSE
Oracle Cloud Infrastructure Object Storage,Object Storage,ITEM-ORCL-00840,oracle,,IL4|IL6,FALSE
Oracle Cloud Infrastructure Container Engine for Kubernetes,OKE,ITEM-ORCL-00841,oracle,,IL2|IL4|IL5,FALSE
Oracle Cloud Infrastructure Data Safe,Data Safe,ITEM-ORCL-00842,oracle,,IL2|IL4|IL5,TRUE
Oracle Cloud Infrastructure Container Engine for Kubernetes,OKE,ITEM-ORCL-00843,oracle,,IL4|IL5|IL6,TRUE
Oracle Cloud Infrastructure FastConnect,FastConnect,ITEM-ORCL-00844,oracle,,IL2|IL5,FALSE
Oracle Cloud Infrastructure Data Flow,Data Flow,ITEM-ORCL-00845,oracle,,IL4|IL5|IL6,TRUE
Oracle Cloud Infrastructure FastConnect,FastConnect,ITEM-ORCL-00846,oracle,,IL4,FALSE
Oracle Cloud Infrastructure Key Management,KMS,ITEM-ORCL-00847,oracle,,IL2|IL4,TRUE
Oracle Cloud Infrastructure Key Management,KMS,ITEM-ORCL-00848,oracle,,IL5,TRUE
Oracle Cloud Infrastructure FastConnect,FastConnect,ITEM-ORCL-00849,oracle,,IL2|IL5|IL6,TRUE
Oracle Cloud Infrastructure Object Storage,Object Storage,ITEM-ORCL-00850,oracle,,IL2|IL4|IL6,FALSE
Oracle Cloud Infrastructure Big Data Service,Big Data Service,ITEM-ORCL-00851,oracle,,IL4,TRUE
Oracle Cloud Infrastructure Logging,Logging,ITEM-ORCL-00852,oracle,,IL4|IL6,FALSE
Oracle Cloud Infrastructure Exadata Cloud Service,Exadata,ITEM-ORCL-00853,oracle,,IL2|IL5|IL6,FALSE
Oracle Cloud Infrastructure Logging,Logging,ITEM-ORCL-00854,oracle,,IL2|IL5,TRUE
Oracle Cloud Infrastructure Key Management,KMS,ITEM-ORCL-00855,oracle,,IL2|IL5|IL6,FALSE
Oracle Cloud Infrastructure Big Data Service,Big Data Service,ITEM-ORCL-00856,oracle,,IL4|IL5|IL6,TRUE
Oracle Cloud Infrastructure Monitoring,Monitoring,ITEM-ORCL-00857,oracle,,IL2|IL4,TRUE
Oracle Cloud Infrastructure Big Data Service,Big Data Service,ITEM-ORCL-00858,oracle,,IL4|IL5,FALSE
Oracle Cloud Infrastructure FastConnect,FastConnect,ITEM-ORCL-00859,oracle,,IL6,TRUE
Oracle Cloud Infrastructure Block Volumes,Block Volume,ITEM-ORCL-00860,oracle,,IL2|IL5|IL6,FALSE
Oracle Cloud Infrastructure API Gateway,API Gateway,ITEM-ORCL-00861,oracle,,IL4,TRUE
Oracle Cloud Infrastructure Web Application Firewall,WAF,ITEM-ORCL-00862,oracle,,IL2|IL6,FALSE
Oracle Autonomous Database,Autonomous Database,ITEM-ORCL-00863,oracle,,IL4|IL6,TRUE
Oracle Cloud Infrastructure Functions,Functions,ITEM-ORCL-00864,oracle,,IL4,TRUE
Oracle Cloud Infrastructure Logging,Logging,ITEM-ORCL-00865,oracle,,IL4|IL6,TRUE
Oracle Cloud Infrastructure Web Application Firewall,WAF,ITEM-ORCL-00866,oracle,,IL2,TRUE
Oracle Cloud Infrastructure Web Application Firewall,WAF,ITEM-ORCL-00867,oracle,,IL5,FALSE
Oracle Cloud Infrastructure Web Application Firewall,WAF,ITEM-ORCL-00868,oracle,,IL4|IL5|IL6,TRUE
Oracle Cloud Infrastructure Key Management,KMS,ITEM-ORCL-00869,oracle,,IL2|IL4|IL5,FALSE
Oracle Cloud Infrastructure Object Storage,Object Storage,ITEM-ORCL-00870,oracle,,IL4|IL6,TRUE
Oracle Autonomous Database,Autonomous Database,ITEM-ORCL-00871,oracle,,IL4,TRUE
Oracle Cloud Infrastructure Monitoring,Monitoring,ITEM-ORCL-00872,oracle,,IL2|IL4|IL6,TRUE
Oracle Cloud Infrastructure Object Storage,Object Storage,ITEM-ORCL-00873,oracle,,IL4|IL5|IL6,FALSE
Oracle Cloud Infrastructure Data Safe,Data Safe,ITEM-ORCL-00874,oracle,,IL5,TRUE
Oracle Cloud Infrastructure Exadata Cloud Service,Exadata,ITEM-ORCL-00875,oracle,,IL2|IL6,TRUE
Oracle Cloud Infrastructure FastConnect,FastConnect,ITEM-ORCL-00876,oracle,,IL2|IL6,TRUE
Oracle Cloud Infrastructure Object Storage,Object Storage,ITEM-ORCL-00877,oracle,,IL2|IL5|IL6,TRUE
Oracle Cloud Infrastructure API Gateway,API Gateway,ITEM-ORCL-00878,oracle,,IL2,TRUE
Oracle Cloud Infrastructure Streaming,Streaming,ITEM-ORCL-00879,oracle,,IL2|IL4|IL5,FALSE
Oracle Cloud Infrastructure Load Balancing,Load Balancer,ITEM-ORCL-00880,oracle,,IL2|IL4|IL5,TRUE
Oracle Cloud Infrastructure Data Safe,Data Safe,ITEM-ORCL-00881,oracle,,IL2|IL6,TRUE
Oracle Cloud Infrastructure Monitoring,Monitoring,ITEM-ORCL-00882,oracle,,IL2|IL5,FALSE
Oracle Cloud Infrastructure Load Balancing,Load Balancer,ITEM-ORCL-00883,oracle,,IL4|IL5|IL6,TRUE
Oracle Cloud Infrastructure Functions,Functions,ITEM-ORCL-00884,oracle,,IL2|IL6,TRUE
Oracle Cloud Infrastructure Block Volumes,Block Volume,ITEM-ORCL-00885,oracle,,IL2|IL5|IL6,TRUE
Oracle Cloud Infrastructure Monitoring,Monitoring,ITEM-ORCL-00886,oracle,,IL2|IL4,FALSE
Oracle Cloud Infrastructure Container Engine for Kubernetes,OKE,ITEM-ORCL-00887,oracle,,IL5,TRUE
Oracle Cloud Infrastructure FastConnect,FastConnect,ITEM-ORCL-00888,oracle,,IL2,TRUE
Oracle Cloud Infrastructure Load Balancing,Load Balancer,ITEM-ORCL-00889,oracle,,IL4|IL5|IL6,TRUE
Oracle Autonomous Database,Autonomous Database,ITEM-ORCL-00890,oracle,,IL4|IL5,FALSE
Oracle Cloud Infrastructure Logging,Logging,ITEM-ORCL-00891,oracle,,IL4|IL6,FALSE
Oracle Autonomous Database,Autonomous Database,ITEM-ORCL-00892,oracle,,IL2|IL6,FALSE
Oracle Cloud Infrastructure Web Application Firewall,WAF,ITEM-ORCL-00893,oracle,,IL4|IL5|IL6,FALSE
Oracle Autonomous Database,Autonomous Database,ITEM-ORCL-00894,oracle,,IL2|IL4|IL6,TRUE
Oracle Cloud Infrastructure Key Management,KMS,ITEM-ORCL-00895,oracle,,IL4,TRUE
Oracle Autonomous Database,Autonomous Database,ITEM-ORCL-00896,oracle,,IL6,FALSE
Oracle Cloud Infrastructure Exadata Cloud Service,Exadata,ITEM-ORCL-00897,oracle,,IL4|IL5,FALSE
Oracle Autonomous Database,Autonomous Database,ITEM-ORCL-00898,oracle,,IL4,FALSE
Oracle Cloud Infrastructure Virtual Cloud Network,VCN,ITEM-ORCL-00899,oracle,,IL2|IL4|IL6,TRUE
Oracle Cloud Infrastructure API Gateway,API Gateway,ITEM-ORCL-00900,oracle,,IL4|IL5|IL6,FALSE
Oracle Cloud Infrastructure Data Safe,Data Safe,ITEM-ORCL-00901,oracle,,IL2,TRUE
Oracle Cloud Infrastructure Load Balancing,Load Balancer,ITEM-ORCL-00902,oracle,,IL2|IL6,TRUE
Oracle Cloud Infrastructure Web Application Firewall,WAF,ITEM-ORCL-00903,oracle,,IL5|IL6,TRUE
Oracle Cloud Infrastructure Monitoring,Monitoring,ITEM-ORCL-00904,oracle,,IL4,TRUE
Oracle Cloud Infrastructure Streaming,Streaming,ITEM-ORCL-00905,oracle,,IL2,TRUE
Oracle Cloud Infrastructure Key Management,KMS,ITEM-ORCL-00906,oracle,,IL6,TRUE
Oracle Cloud Infrastructure Data Flow,Data Flow,ITEM-ORCL-00907,oracle,,IL4|IL5|IL6,FALSE
Oracle Cloud Infrastructure Logging,Logging,ITEM-ORCL-00908,oracle,,IL2|IL4|IL6,FALSE
Oracle Cloud Infrastructure Data Flow,Data Flow,ITEM-ORCL-00909,oracle,,IL4|IL5|IL6,FALSE
Oracle Cloud Infrastructure Object Storage,Object Storage,ITEM-ORCL-00910,oracle,,IL4|IL6,TRUE
Oracle Cloud Infrastructure Exadata Cloud Service,Exadata,ITEM-ORCL-00911,oracle,,IL5,FALSE
Oracle Cloud Infrastructure Big Data Service,Big Data Service,ITEM-ORCL-00912,oracle,,IL2|IL5,TRUE
Oracle Cloud Infrastructure FastConnect,FastConnect,ITEM-ORCL-00913,oracle,,IL4|IL5|IL6,FALSE
Oracle Cloud Infrastructure Identity and Access Management,IAM,ITEM-ORCL-00914,oracle,,IL2|IL5|IL6,TRUE
Oracle Cloud Infrastructure Monitoring,Monitoring,ITEM-ORCL-00915,oracle,,IL5,TRUE
Oracle Cloud Infrastructure Load Balancing,Load Balancer,ITEM-ORCL-00916,oracle,,IL2|IL4|IL6,FALSE
Oracle Cloud Infrastructure Object Storage,Object Storage,ITEM-ORCL-00917,oracle,,IL4,FALSE
Oracle Cloud Infrastructure FastConnect,FastConnect,ITEM-ORCL-00918,oracle,,IL4,TRUE
Oracle Cloud Infrastructure Key Management,KMS,ITEM-ORCL-00919,oracle,,IL2|IL5|IL6,TRUE
Oracle Cloud Infrastructure Logging,Logging,ITEM-ORCL-00920,oracle,,IL2|IL5|IL6,FALSE
Oracle Cloud Infrastructure Monitoring,Monitoring,ITEM-ORCL-00921,oracle,,IL4,FALSE
Oracle Cloud Infrastructure Data Flow,Data Flow,ITEM-ORCL-00922,oracle,,IL4|IL5,TRUE
Oracle Cloud Infrastructure Virtual Cloud Network,VCN,ITEM-ORCL-00923,oracle,,IL5,FALSE
Oracle Cloud Infrastructure Data Flow,Data Flow,ITEM-ORCL-00924,oracle,,IL5,TRUE
Oracle Cloud Infrastructure Data Flow,Data Flow,ITEM-ORCL-00925,oracle,,IL6,TRUE
Oracle Cloud Infrastructure Exadata Cloud Service,Exadata,ITEM-ORCL-00926,oracle,,IL4|IL6,FALSE
Oracle Cloud Infrastructure Container Engine for Kubernetes,OKE,ITEM-ORCL-00927,oracle,,IL2|IL4,FALSE
Oracle Cloud Infrastructure Big Data Service,Big Data Service,ITEM-ORCL-00928,oracle,,IL2|IL5|IL6,TRUE
Oracle Cloud Infrastructure Block Volumes,Block Volume,ITEM-ORCL-00929,oracle,,IL2,FALSE
Oracle Cloud Infrastructure Monitoring,Monitoring,ITEM-ORCL-00930,oracle,,IL2|IL5|IL6,TRUE
Oracle Cloud Infrastructure Container Engine for Kubernetes,OKE,ITEM-ORCL-00931,oracle,,IL2|IL6,TRUE
Oracle Cloud Infrastructure Block Volumes,Block Volume,ITEM-ORCL-00932,oracle,,IL2|IL5|IL6,TRUE
Oracle Cloud Infrastructure Streaming,Streaming,ITEM-ORCL-00933,oracle,,IL4|IL5|IL6,FALSE
Oracle Cloud Infrastructure Object Storage,Object Storage,ITEM-ORCL-00934,oracle,,IL5,FALSE
Oracle Cloud Infrastructure Block Volumes,Block Volume,ITEM-ORCL-00935,oracle,,IL2|IL5,FALSE
Oracle Cloud Infrastructure Compute,Compute,ITEM-ORCL-00936,oracle,,IL6,TRUE
Oracle Cloud Infrastructure Compute,Compute,ITEM-ORCL-00937,oracle,,IL2|IL4|IL5,FALSE
Oracle Cloud Infrastructure Container Engine for Kubernetes,OKE,ITEM-ORCL-00938,oracle,,IL6,TRUE
Oracle Cloud Infrastructure Exadata Cloud Service,Exadata,ITEM-ORCL-00939,oracle,,IL5|IL6,TRUE
Oracle Cloud Infrastructure API Gateway,API Gateway,ITEM-ORCL-00940,oracle,,IL2|IL5|IL6,FALSE
Oracle Cloud Infrastructure Web Application Firewall,WAF,ITEM-ORCL-00941,oracle,,IL2,FALSE
Oracle Cloud Infrastructure Monitoring,Monitoring,ITEM-ORCL-00942,oracle,,IL6,FALSE
Oracle Cloud Infrastructure Big Data Service,Big Data Service,ITEM-ORCL-00943,oracle,,IL2|IL4|IL6,FALSE
Oracle Cloud Infrastructure Block Volumes,Block Volume,ITEM-ORCL-00944,oracle,,IL4|IL5|IL6,FALSE
Oracle Cloud Infrastructure Data Safe,Data Safe,ITEM-ORCL-00945,oracle,,IL5,TRUE
Oracle Cloud Infrastructure FastConnect,FastConnect,ITEM-ORCL-00946,oracle,,IL2|IL5|IL6,TRUE
Oracle Cloud Infrastructure Big Data Service,Big Data Service,ITEM-ORCL-00947,oracle,,IL2|IL5,TRUE
Oracle Cloud Infrastructure Object Storage,Object Storage,ITEM-ORCL-00948,oracle,,IL2|IL6,TRUE
Oracle Cloud Infrastructure Block Volumes,Block Volume,ITEM-ORCL-00949,oracle,,IL4|IL5|IL6,FALSE
Oracle Cloud Infrastructure Load Balancing,Load Balancer,ITEM-ORCL-00950,oracle,,IL4|IL5,TRUE
Oracle Cloud Infrastructure Big Data Service,Big Data Service,ITEM-ORCL-00951,oracle,,IL2,FALSE
Oracle Cloud Infrastructure Logging,Logging,ITEM-ORCL-00952,oracle,,IL2|IL6,TRUE
Oracle Cloud Infrastructure API Gateway,API Gateway,ITEM-ORCL-00953,oracle,,IL4,TRUE
Oracle Cloud Infrastructure Compute,Compute,ITEM-ORCL-00954,oracle,,IL4|IL6,TRUE
Oracle Cloud Infrastructure Container Engine for Kubernetes,OKE,ITEM-ORCL-00955,oracle,,IL4|IL5,TRUE
Oracle Cloud Infrastructure Block Volumes,Block Volume,ITEM-ORCL-00956,oracle,,IL4|IL6,TRUE
Oracle Cloud Infrastructure Compute,Compute,ITEM-ORCL-00957,oracle,,IL2|IL5,FALSE
Oracle Cloud Infrastructure Big Data Service,Big Data Service,ITEM-ORCL-00958,oracle,,IL4|IL6,TRUE
Oracle Cloud Infrastructure API Gateway,API Gateway,ITEM-ORCL-00959,oracle,,IL5,FALSE
Oracle Cloud Infrastructure Data Safe,Data Safe,ITEM-ORCL-00960,oracle,,IL2|IL5,TRUE
Oracle Cloud Infrastructure Streaming,Streaming,ITEM-ORCL-00961,oracle,,IL4|IL5|IL6,FALSE
Oracle Cloud Infrastructure Monitoring,Monitoring,ITEM-ORCL-00962,oracle,,IL5,FALSE
Oracle Autonomous Database,Autonomous Database,ITEM-ORCL-00963,oracle,,IL4|IL5,FALSE
Oracle Cloud Infrastructure Big Data Service,Big Data Service,ITEM-ORCL-00964,oracle,,IL2|IL5|IL6,TRUE
Oracle Cloud Infrastructure Container Engine for Kubernetes,OKE,ITEM-ORCL-00965,oracle,,IL2|IL5,FALSE
Oracle Autonomous Database,Autonomous Database,ITEM-ORCL-00966,oracle,,IL2|IL4,FALSE
Oracle Cloud Infrastructure Block Volumes,Block Volume,ITEM-ORCL-00967,oracle,,IL5,FALSE
Oracle Cloud Infrastructure Container Engine for Kubernetes,OKE,ITEM-ORCL-00968,oracle,,IL2,TRUE
Oracle Cloud Infrastructure Virtual Cloud Network,VCN,ITEM-ORCL-00969,oracle,,IL2|IL4|IL6,FALSE
Oracle Cloud Infrastructure Web Application Firewall,WAF,ITEM-ORCL-00970,oracle,,IL2|IL5|IL6,FALSE
Oracle Cloud Infrastructure Streaming,Streaming,ITEM-ORCL-00971,oracle,,IL2|IL5,TRUE
Oracle Cloud Infrastructure Container Engine for Kubernetes,OKE,ITEM-ORCL-00972,oracle,,IL4|IL5,TRUE
Oracle Cloud Infrastructure Compute,Compute,ITEM-ORCL-00973,oracle,,IL2|IL5|IL6,FALSE
Oracle Cloud Infrastructure Exadata Cloud Service,Exadata,ITEM-ORCL-00974,oracle,,IL2|IL4|IL6,FALSE
Oracle Cloud Infrastructure Identity and Access Management,IAM,ITEM-ORCL-00975,oracle,,IL5,FALSE
Oracle Cloud Infrastructure Monitoring,Monitoring,ITEM-ORCL-00976,oracle,,IL2|IL4|IL6,FALSE
Oracle Cloud Infrastructure Data Flow,Data Flow,ITEM-ORCL-00977,oracle,,IL2,TRUE
Oracle Cloud Infrastructure Monitoring,Monitoring,ITEM-ORCL-00978,oracle,,IL4,TRUE
Oracle Cloud Infrastructure API Gateway,API Gateway,ITEM-ORCL-00979,oracle,,IL4,FALSE
Oracle Cloud Infrastructure Virtual Cloud Network,VCN,ITEM-ORCL-00980,oracle,,IL5,TRUE
Oracle Cloud Infrastructure Block Volumes,Block Volume,ITEM-ORCL-00981,oracle,,IL2|IL5,FALSE
