"title","csoShortName","description","catalogitemNumber","commercialUnitPrice","commercialunitofissue","customerunitprice","customerunitofissue","discountpremiumfee"
"GCP VPC Network (160)","VPC Network","Standard enterprise mapping for VPC Network","ITEM-00642","18.911","Month","14.183","Month","25%"
"ORACLE VPC Network (160)","VPC Network","Standard enterprise mapping for VPC Network","ITEM-00643","11.034","Month","8.276","Month","25%"
"AWS Load Balancer (161)","Load Balancer","Standard enterprise mapping for Load Balancer","ITEM-00644","5.492","Month","4.119","Month","25%"
"AZURE Load Balancer (161)","Load Balancer","Standard enterprise mapping for Load Balancer","ITEM-00645","9.139","Month","6.854","Month","25%"
"GCP Load Balancer (161)","Load Balancer","Standard enterprise mapping for Load Balancer","ITEM-00646","17.622","Month","13.216","Month","25%"
"ORACLE Load Balancer (161)","Load Balancer","Standard enterprise mapping for Load Balancer","ITEM-00647","13.554","Month","10.166","Month","25%"
"AWS Transcription API (162)","Transcription API","Standard enterprise mapping for Transcription API","ITEM-00648","19.185","Month","14.389","Month","25%"
"AZURE Transcription API (162)","Transcription API","Standard enterprise mapping for Transcription API","ITEM-00649","2.349","Month","1.762","Month","25%"
"GCP Transcription API (162)","Transcription API","Standard enterprise mapping for Transcription API","ITEM-00650","11.637","Month","8.728","Month","25%"
"ORACLE Transcription API (162)","Transcription API","Standard enterprise mapping for Transcription API","ITEM-00651","10.477","Month","7.858","Month","25%"
"AWS IAM User (163)","IAM User","Standard enterprise mapping for IAM User","ITEM-00652","3.282","Month","2.462","Month","25%"
"AZURE IAM User (163)","IAM User","Standard enterprise mapping for IAM User","ITEM-00653","9.318","Month","6.988","Month","25%"
"GCP IAM User (163)","IAM User","Standard enterprise mapping for IAM User","ITEM-00654","2.332","Month","1.749","Month","25%"
"ORACLE IAM User (163)","IAM User","Standard enterprise mapping for IAM User","ITEM-00655","2.122","Month","1.592","Month","25%"
"AWS ML Endpoint (164)","ML Endpoint","Standard enterprise mapping for ML Endpoint","ITEM-00656","4.313","Month","3.235","Month","25%"
"AZURE ML Endpoint (164)","ML Endpoint","Standard enterprise mapping for ML Endpoint","ITEM-00657","5.458","Month","4.094","Month","25%"
"GCP ML Endpoint (164)","ML Endpoint","Standard enterprise mapping for ML Endpoint","ITEM-00658","17.916","Month","13.437","Month","25%"
"ORACLE ML Endpoint (164)","ML Endpoint","Standard enterprise mapping for ML Endpoint","ITEM-00659","8.128","Month","6.096","Month","25%"
"AWS CDN Distribution (165)","CDN Distribution","Standard enterprise mapping for CDN Distribution","ITEM-00660","4.56","Month","3.42","Month","25%"
"AZURE CDN Distribution (165)","CDN Distribution","Standard enterprise mapping for CDN Distribution","ITEM-00661","17.091","Month","12.818","Month","25%"
"GCP CDN Distribution (165)","CDN Distribution","Standard enterprise mapping for CDN Distribution","ITEM-00662","11.564","Month","8.673","Month","25%"
"ORACLE CDN Distribution (165)","CDN Distribution","Standard enterprise mapping for CDN Distribution","ITEM-00663","18.599","Month","13.949","Month","25%"
"AWS VPC Network (166)","VPC Network","Standard enterprise mapping for VPC Network","ITEM-00664","5.072","Month","3.804","Month","25%"
"AZURE VPC Network (166)","VPC Network","Standard enterprise mapping for VPC Network","ITEM-00665","1.466","Month","1.1","Month","25%"
"GCP VPC Network (166)","VPC Network","Standard enterprise mapping for VPC Network","ITEM-00666","5.183","Month","3.887","Month","25%"
"ORACLE VPC Network (166)","VPC Network","Standard enterprise mapping for VPC Network","ITEM-00667","3.968","Month","2.976","Month","25%"
"AWS Managed SQL (167)","Managed SQL","Standard enterprise mapping for Managed SQL","ITEM-00668","17.226","Month","12.92","Month","25%"
"AZURE Managed SQL (167)","Managed SQL","Standard enterprise mapping for Managed SQL","ITEM-00669","8.265","Month","6.199","Month","25%"
"GCP Managed SQL (167)","Managed SQL","Standard enterprise mapping for Managed SQL","ITEM-00670","1.8","Month","1.35","Month","25%"
"ORACLE Managed SQL (167)","Managed SQL","Standard enterprise mapping for Managed SQL","ITEM-00671","2.414","Month","1.811","Month","25%"
"AWS Transcription API (168)","Transcription API","Standard enterprise mapping for Transcription API","ITEM-00672","3.985","Month","2.989","Month","25%"
"AZURE Transcription API (168)","Transcription API","Standard enterprise mapping for Transcription API","ITEM-00673","6.004","Month","4.503","Month","25%"
"GCP Transcription API (168)","Transcription API","Standard enterprise mapping for Transcription API","ITEM-00674","16.433","Month","12.325","Month","25%"
"ORACLE Transcription API (168)","Transcription API","Standard enterprise mapping for Transcription API","ITEM-00675","6.543","Month","4.907","Month","25%"
"AWS Virtual Machine (169)","Virtual Machine","Standard enterprise mapping for Virtual Machine","ITEM-00676","9.07","Month","6.802","Month","25%"
"AZURE Virtual Machine (169)","Virtual Machine","Standard enterprise mapping for Virtual Machine","ITEM-00677","6.806","Month","5.104","Month","25%"
"GCP Virtual Machine (169)","Virtual Machine","Standard enterprise mapping for Virtual Machine","ITEM-00678","9.841","Month","7.381","Month","25%"
"ORACLE Virtual Machine (169)","Virtual Machine","Standard enterprise mapping for Virtual Machine","ITEM-00679","19.226","Month","14.42","Month","25%"
"AWS CDN Distribution (170)","CDN Distribution","Standard enterprise mapping for CDN Distribution","ITEM-00680","6.252","Month","4.689","Month","25%"
"AZURE CDN Distribution (170)","CDN Distribution","Standard enterprise mapping for CDN Distribution","ITEM-00681","4.447","Month","3.335","Month","25%"
"GCP CDN Distribution (170)","CDN Distribution","Standard enterprise mapping for CDN Distribution","ITEM-00682","8.785","Month","6.589","Month","25%"
"ORACLE CDN Distribution (170)","CDN Distribution","Standard enterprise mapping for CDN Distribution","ITEM-00683","16.819","Month","12.614","Month","25%"
"AWS Load Balancer (171)","Load Balancer","Standard enterprise mapping for Load Balancer","ITEM-00684","10.693","Month","8.02","Month","25%"
"AZURE Load Balancer (171)","Load Balancer","Standard enterprise mapping for Load Balancer","ITEM-00685","8.423","Month","6.317","Month","25%"
"GCP Load Balancer (171)","Load Balancer","Standard enterprise mapping for Load Balancer","ITEM-00686","4.671","Month","3.503","Month","25%"
"ORACLE Load Balancer (171)","Load Balancer","Standard enterprise mapping for Load Balancer","ITEM-00687","9.332","Month","6.999","Month","25%"
"AWS Object Bucket (172)","Object Bucket","Standard enterprise mapping for Object Bucket","ITEM-00688","3.845","Month","2.884","Month","25%"
"AZURE Object Bucket (172)","Object Bucket","Standard enterprise mapping for Object Bucket","ITEM-00689","0.713","Month","0.535","Month","25%"
"GCP Object Bucket (172)","Object Bucket","Standard enterprise mapping for Object Bucket","ITEM-00690","5.257","Month","3.943","Month","25%"
"ORACLE Object Bucket (172)","Object Bucket","Standard enterprise mapping for Object Bucket","ITEM-00691","15.534","Month","11.651","Month","25%"
"AWS KMS Key (173)","KMS Key","Standard enterprise mapping for KMS Key","ITEM-00692","0.707","Month","0.53","Month","25%"
"AZURE KMS Key (173)","KMS Key","Standard enterprise mapping for KMS Key","ITEM-00693","15.35","Month","11.512","Month","25%"
"GCP KMS Key (173)","KMS Key","Standard enterprise mapping for KMS Key","ITEM-00694","3.855","Month","2.891","Month","25%"
"ORACLE KMS Key (173)","KMS Key","Standard enterprise mapping for KMS Key","ITEM-00695","13.133","Month","9.85","Month","25%"
"AWS CDN Distribution (174)","CDN Distribution","Standard enterprise mapping for CDN Distribution","ITEM-00696","13.081","Month","9.811","Month","25%"
"AZURE CDN Distribution (174)","CDN Distribution","Standard enterprise mapping for CDN Distribution","ITEM-00697","11.6","Month","8.7","Month","25%"
"GCP CDN Distribution (174)","CDN Distribution","Standard enterprise mapping for CDN Distribution","ITEM-00698","4.291","Month","3.218","Month","25%"
"ORACLE CDN Distribution (174)","CDN Distribution","Standard enterprise mapping for CDN Distribution","ITEM-00699","12.482","Month","9.362","Month","25%"
"AWS VPC Network (175)","VPC Network","Standard enterprise mapping for VPC Network","ITEM-00700","8.855","Month","6.641","Month","25%"
"AZURE VPC Network (175)","VPC Network","Standard enterprise mapping for VPC Network","ITEM-00701","14.353","Month","10.765","Month","25%"
"GCP VPC Network (175)","VPC Network","Standard enterprise mapping for VPC Network","ITEM-00702","8.266","Month","6.2","Month","25%"
"ORACLE VPC Network (175)","VPC Network","Standard enterprise mapping for VPC Network","ITEM-00703","11.931","Month","8.948","Month","25%"
"AWS ML Endpoint (176)","ML Endpoint","Standard enterprise mapping for ML Endpoint","ITEM-00704","9.075","Month","6.806","Month","25%"
"AZURE ML Endpoint (176)","ML Endpoint","Standard enterprise mapping for ML Endpoint","ITEM-00705","14.134","Month","10.6","Month","25%"
"GCP ML Endpoint (176)","ML Endpoint","Standard enterprise mapping for ML Endpoint","ITEM-00706","18.344","Month","13.758","Month","25%"
"ORACLE ML Endpoint (176)","ML Endpoint","Standard enterprise mapping for ML Endpoint","ITEM-00707","18.417","Month","13.813","Month","25%"
"AWS Managed SQL (177)","Managed SQL","Standard enterprise mapping for Managed SQL","ITEM-00708","6.759","Month","5.069","Month","25%"
"AZURE Managed SQL (177)","Managed SQL","Standard enterprise mapping for Managed SQL","ITEM-00709","18.827","Month","14.12","Month","25%"
"GCP Managed SQL (177)","Managed SQL","Standard enterprise mapping for Managed SQL","ITEM-00710","19.674","Month","14.756","Month","25%"
"ORACLE Managed SQL (177)","Managed SQL","Standard enterprise mapping for Managed SQL","ITEM-00711","18.123","Month","13.592","Month","25%"
"AWS Object Bucket (178)","Object Bucket","Standard enterprise mapping for Object Bucket","ITEM-00712","11.194","Month","8.396","Month","25%"
"AZURE Object Bucket (178)","Object Bucket","Standard enterprise mapping for Object Bucket","ITEM-00713","12.216","Month","9.162","Month","25%"
"GCP Object Bucket (178)","Object Bucket","Standard enterprise mapping for Object Bucket","ITEM-00714","8.688","Month","6.516","Month","25%"
"ORACLE Object Bucket (178)","Object Bucket","Standard enterprise mapping for Object Bucket","ITEM-00715","19.172","Month","14.379","Month","25%"
"AWS Load Balancer (179)","Load Balancer","Standard enterprise mapping for Load Balancer","ITEM-00716","15.59","Month","11.692","Month","25%"
"AZURE Load Balancer (179)","Load Balancer","Standard enterprise mapping for Load Balancer","ITEM-00717","1.219","Month","0.914","Month","25%"
"GCP Load Balancer (179)","Load Balancer","Standard enterprise mapping for Load Balancer","ITEM-00718","5.858","Month","4.393","Month","25%"
"ORACLE Load Balancer (179)","Load Balancer","Standard enterprise mapping for Load Balancer","ITEM-00719","19.795","Month","14.846","Month","25%"
"AWS Object Bucket (180)","Object Bucket","Standard enterprise mapping for Object Bucket","ITEM-00720","3.014","Month","2.26","Month","25%"
"AZURE Object Bucket (180)","Object Bucket","Standard enterprise mapping for Object Bucket","ITEM-00721","0.768","Month","0.576","Month","25%"
"GCP Object Bucket (180)","Object Bucket","Standard enterprise mapping for Object Bucket","ITEM-00722","8.272","Month","6.204","Month","25%"
"ORACLE Object Bucket (180)","Object Bucket","Standard enterprise mapping for Object Bucket","ITEM-00723","7.515","Month","5.636","Month","25%"
"AWS ML Endpoint (181)","ML Endpoint","Standard enterprise mapping for ML Endpoint","ITEM-00724","16.819","Month","12.614","Month","25%"
"AZURE ML Endpoint (181)","ML Endpoint","Standard enterprise mapping for ML Endpoint","ITEM-00725","14.496","Month","10.872","Month","25%"
"GCP ML Endpoint (181)","ML Endpoint","Standard enterprise mapping for ML Endpoint","ITEM-00726","4.96","Month","3.72","Month","25%"
"ORACLE ML Endpoint (181)","ML Endpoint","Standard enterprise mapping for ML Endpoint","ITEM-00727","13","Month","9.75","Month","25%"
"AWS WAF Policy (182)","WAF Policy","Standard enterprise mapping for WAF Policy","ITEM-00728","13.748","Month","10.311","Month","25%"
"AZURE WAF Policy (182)","WAF Policy","Standard enterprise mapping for WAF Policy","ITEM-00729","8.211","Month","6.158","Month","25%"
"GCP WAF Policy (182)","WAF Policy","Standard enterprise mapping for WAF Policy","ITEM-00730","19.66","Month","14.745","Month","25%"
"ORACLE WAF Policy (182)","WAF Policy","Standard enterprise mapping for WAF Policy","ITEM-00731","5.878","Month","4.408","Month","25%"
"AWS Load Balancer (183)","Load Balancer","Standard enterprise mapping for Load Balancer","ITEM-00732","12.355","Month","9.266","Month","25%"
"AZURE Load Balancer (183)","Load Balancer","Standard enterprise mapping for Load Balancer","ITEM-00733","10.773","Month","8.08","Month","25%"
"GCP Load Balancer (183)","Load Balancer","Standard enterprise mapping for Load Balancer","ITEM-00734","7.247","Month","5.435","Month","25%"
"ORACLE Load Balancer (183)","Load Balancer","Standard enterprise mapping for Load Balancer","ITEM-00735","5.059","Month","3.794","Month","25%"
"AWS Managed SQL (184)","Managed SQL","Standard enterprise mapping for Managed SQL","ITEM-00736","7.609","Month","5.707","Month","25%"
"AZURE Managed SQL (184)","Managed SQL","Standard enterprise mapping for Managed SQL","ITEM-00737","14.532","Month","10.899","Month","25%"
"GCP Managed SQL (184)","Managed SQL","Standard enterprise mapping for Managed SQL","ITEM-00738","19.837","Month","14.878","Month","25%"
"ORACLE Managed SQL (184)","Managed SQL","Standard enterprise mapping for Managed SQL","ITEM-00739","15.26","Month","11.445","Month","25%"
"AWS ML Endpoint (185)","ML Endpoint","Standard enterprise mapping for ML Endpoint","ITEM-00740","7.267","Month","5.45","Month","25%"
"AZURE ML Endpoint (185)","ML Endpoint","Standard enterprise mapping for ML Endpoint","ITEM-00741","13.646","Month","10.234","Month","25%"
"GCP ML Endpoint (185)","ML Endpoint","Standard enterprise mapping for ML Endpoint","ITEM-00742","17.515","Month","13.136","Month","25%"
"ORACLE ML Endpoint (185)","ML Endpoint","Standard enterprise mapping for ML Endpoint","ITEM-00743","12.123","Month","9.092","Month","25%"
"AWS Virtual Machine (186)","Virtual Machine","Standard enterprise mapping for Virtual Machine","ITEM-00744","4.774","Month","3.58","Month","25%"
"AZURE Virtual Machine (186)","Virtual Machine","Standard enterprise mapping for Virtual Machine","ITEM-00745","8.201","Month","6.151","Month","25%"
"GCP Virtual Machine (186)","Virtual Machine","Standard enterprise mapping for Virtual Machine","ITEM-00746","18.231","Month","13.673","Month","25%"
"ORACLE Virtual Machine (186)","Virtual Machine","Standard enterprise mapping for Virtual Machine","ITEM-00747","3.125","Month","2.344","Month","25%"
"AWS CDN Distribution (187)","CDN Distribution","Standard enterprise mapping for CDN Distribution","ITEM-00748","1.952","Month","1.464","Month","25%"
"AZURE CDN Distribution (187)","CDN Distribution","Standard enterprise mapping for CDN Distribution","ITEM-00749","14.948","Month","11.211","Month","25%"
"GCP CDN Distribution (187)","CDN Distribution","Standard enterprise mapping for CDN Distribution","ITEM-00750","6.186","Month","4.64","Month","25%"
"ORACLE CDN Distribution (187)","CDN Distribution","Standard enterprise mapping for CDN Distribution","ITEM-00751","10.284","Month","7.713","Month","25%"
"AWS Virtual Machine (188)","Virtual Machine","Standard enterprise mapping for Virtual Machine","ITEM-00752","14.707","Month","11.03","Month","25%"
"AZURE Virtual Machine (188)","Virtual Machine","Standard enterprise mapping for Virtual Machine","ITEM-00753","2.076","Month","1.557","Month","25%"
"GCP Virtual Machine (188)","Virtual Machine","Standard enterprise mapping for Virtual Machine","ITEM-00754","13.837","Month","10.378","Month","25%"
"ORACLE Virtual Machine (188)","Virtual Machine","Standard enterprise mapping for Virtual Machine","ITEM-00755","6.994","Month","5.246","Month","25%"
"AWS Object Bucket (189)","Object Bucket","Standard enterprise mapping for Object Bucket","ITEM-00756","17.084","Month","12.813","Month","25%"
"AZURE Object Bucket (189)","Object Bucket","Standard enterprise mapping for Object Bucket","ITEM-00757","18.312","Month","13.734","Month","25%"
"GCP Object Bucket (189)","Object Bucket","Standard enterprise mapping for Object Bucket","ITEM-00758","6.969","Month","5.227","Month","25%"
"ORACLE Object Bucket (189)","Object Bucket","Standard enterprise mapping for Object Bucket","ITEM-00759","18.673","Month","14.005","Month","25%"
"AWS WAF Policy (190)","WAF Policy","Standard enterprise mapping for WAF Policy","ITEM-00760","5.774","Month","4.33","Month","25%"
"AZURE WAF Policy (190)","WAF Policy","Standard enterprise mapping for WAF Policy","ITEM-00761","5.853","Month","4.39","Month","25%"
"GCP WAF Policy (190)","WAF Policy","Standard enterprise mapping for WAF Policy","ITEM-00762","7.358","Month","5.518","Month","25%"
"ORACLE WAF Policy (190)","WAF Policy","Standard enterprise mapping for WAF Policy","ITEM-00763","12.786","Month","9.59","Month","25%"
"AWS Load Balancer (191)","Load Balancer","Standard enterprise mapping for Load Balancer","ITEM-00764","4.26","Month","3.195","Month","25%"
"AZURE Load Balancer (191)","Load Balancer","Standard enterprise mapping for Load Balancer","ITEM-00765","1.318","Month","0.988","Month","25%"
"GCP Load Balancer (191)","Load Balancer","Standard enterprise mapping for Load Balancer","ITEM-00766","3.633","Month","2.725","Month","25%"
"ORACLE Load Balancer (191)","Load Balancer","Standard enterprise mapping for Load Balancer","ITEM-00767","13.287","Month","9.965","Month","25%"
"AWS VPC Network (192)","VPC Network","Standard enterprise mapping for VPC Network","ITEM-00768","1.477","Month","1.108","Month","25%"
"AZURE VPC Network (192)","VPC Network","Standard enterprise mapping for VPC Network","ITEM-00769","4.677","Month","3.508","Month","25%"
"GCP VPC Network (192)","VPC Network","Standard enterprise mapping for VPC Network","ITEM-00770","0.743","Month","0.557","Month","25%"
"ORACLE VPC Network (192)","VPC Network","Standard enterprise mapping for VPC Network","ITEM-00771","6.822","Month","5.116","Month","25%"
"AWS Managed SQL (193)","Managed SQL","Standard enterprise mapping for Managed SQL","ITEM-00772","14.64","Month","10.98","Month","25%"
"AZURE Managed SQL (193)","Managed SQL","Standard enterprise mapping for Managed SQL","ITEM-00773","18.459","Month","13.844","Month","25%"
"GCP Managed SQL (193)","Managed SQL","Standard enterprise mapping for Managed SQL","ITEM-00774","3.154","Month","2.366","Month","25%"
"ORACLE Managed SQL (193)","Managed SQL","Standard enterprise mapping for Managed SQL","ITEM-00775","2.753","Month","2.065","Month","25%"
"AWS VPC Network (194)","VPC Network","Standard enterprise mapping for VPC Network","ITEM-00776","6.409","Month","4.807","Month","25%"
"AZURE VPC Network (194)","VPC Network","Standard enterprise mapping for VPC Network","ITEM-00777","11.375","Month","8.531","Month","25%"
"GCP VPC Network (194)","VPC Network","Standard enterprise mapping for VPC Network","ITEM-00778","9.44","Month","7.08","Month","25%"
"ORACLE VPC Network (194)","VPC Network","Standard enterprise mapping for VPC Network","ITEM-00779","19.009","Month","14.257","Month","25%"
"AWS Analysis Service (195)","Analysis Service","Standard enterprise mapping for Analysis Service","ITEM-00780","9.532","Month","7.149","Month","25%"
"AZURE Analysis Service (195)","Analysis Service","Standard enterprise mapping for Analysis Service","ITEM-00781","12.075","Month","9.056","Month","25%"
"GCP Analysis Service (195)","Analysis Service","Standard enterprise mapping for Analysis Service","ITEM-00782","19.517","Month","14.638","Month","25%"
"ORACLE Analysis Service (195)","Analysis Service","Standard enterprise mapping for Analysis Service","ITEM-00783","6.26","Month","4.695","Month","25%"
"AWS IAM User (196)","IAM User","Standard enterprise mapping for IAM User","ITEM-00784","9.069","Month","6.802","Month","25%"
"AZURE IAM User (196)","IAM User","Standard enterprise mapping for IAM User","ITEM-00785","0.944","Month","0.708","Month","25%"
"GCP IAM User (196)","IAM User","Standard enterprise mapping for IAM User","ITEM-00786","18.018","Month","13.514","Month","25%"
"ORACLE IAM User (196)","IAM User","Standard enterprise mapping for IAM User","ITEM-00787","4.761","Month","3.571","Month","25%"
"AWS IAM User (197)","IAM User","Standard enterprise mapping for IAM User","ITEM-00788","16.747","Month","12.56","Month","25%"
"AZURE IAM User (197)","IAM User","Standard enterprise mapping for IAM User","ITEM-00789","13.678","Month","10.259","Month","25%"
"GCP IAM User (197)","IAM User","Standard enterprise mapping for IAM User","ITEM-00790","18.72","Month","14.04","Month","25%"
"ORACLE IAM User (197)","IAM User","Standard enterprise mapping for IAM User","ITEM-00791","19.338","Month","14.504","Month","25%"
"AWS Load Balancer (198)","Load Balancer","Standard enterprise mapping for Load Balancer","ITEM-00792","8.85","Month","6.637","Month","25%"
"AZURE Load Balancer (198)","Load Balancer","Standard enterprise mapping for Load Balancer","ITEM-00793","14.816","Month","11.112","Month","25%"
"GCP Load Balancer (198)","Load Balancer","Standard enterprise mapping for Load Balancer","ITEM-00794","15.394","Month","11.546","Month","25%"
"ORACLE Load Balancer (198)","Load Balancer","Standard enterprise mapping for Load Balancer","ITEM-00795","4.722","Month","3.542","Month","25%"
"AWS Transcription API (199)","Transcription API","Standard enterprise mapping for Transcription API","ITEM-00796","8.896","Month","6.672","Month","25%"
"AZURE Transcription API (199)","Transcription API","Standard enterprise mapping for Transcription API","ITEM-00797","10.747","Month","8.06","Month","25%"
"GCP Transcription API (199)","Transcription API","Standard enterprise mapping for Transcription API","ITEM-00798","5.924","Month","4.443","Month","25%"
"ORACLE Transcription API (199)","Transcription API","Standard enterprise mapping for Transcription API","ITEM-00799","4.592","Month","3.444","Month","25%"
"AWS WAF Policy (200)","WAF Policy","Standard enterprise mapping for WAF Policy","ITEM-00800","7.128","Month","5.346","Month","25%"
"AZURE WAF Policy (200)","WAF Policy","Standard enterprise mapping for WAF Policy","ITEM-00801","3.384","Month","2.538","Month","25%"
"GCP WAF Policy (200)","WAF Policy","Standard enterprise mapping for WAF Policy","ITEM-00802","1.044","Month","0.783","Month","25%"
"ORACLE WAF Policy (200)","WAF Policy","Standard enterprise mapping for WAF Policy","ITEM-00803","18.637","Month","13.978","Month","25%"
"AWS Object Bucket (201)","Object Bucket","Standard enterprise mapping for Object Bucket","ITEM-00804","7.863","Month","5.897","Month","25%"
"AZURE Object Bucket (201)","Object Bucket","Standard enterprise mapping for Object Bucket","ITEM-00805","10.36","Month","7.77","Month","25%"
"GCP Object Bucket (201)","Object Bucket","Standard enterprise mapping for Object Bucket","ITEM-00806","16.606","Month","12.455","Month","25%"
"ORACLE Object Bucket (201)","Object Bucket","Standard enterprise mapping for Object Bucket","ITEM-00807","6.123","Month","4.592","Month","25%"
"AWS KMS Key (202)","KMS Key","Standard enterprise mapping for KMS Key","ITEM-00808","9.324","Month","6.993","Month","25%"
"AZURE KMS Key (202)","KMS Key","Standard enterprise mapping for KMS Key","ITEM-00809","11.935","Month","8.951","Month","25%"
"GCP KMS Key (202)","KMS Key","Standard enterprise mapping for KMS Key","ITEM-00810","2.677","Month","2.008","Month","25%"
"ORACLE KMS Key (202)","KMS Key","Standard enterprise mapping for KMS Key","ITEM-00811","13.008","Month","9.756","Month","25%"
"AWS Analysis Service (203)","Analysis Service","Standard enterprise mapping for Analysis Service","ITEM-00812","9.243","Month","6.932","Month","25%"
"AZURE Analysis Service (203)","Analysis Service","Standard enterprise mapping for Analysis Service","ITEM-00813","17.252","Month","12.939","Month","25%"
"GCP Analysis Service (203)","Analysis Service","Standard enterprise mapping for Analysis Service","ITEM-00814","18.091","Month","13.568","Month","25%"
"ORACLE Analysis Service (203)","Analysis Service","Standard enterprise mapping for Analysis Service","ITEM-00815","2.029","Month","1.522","Month","25%"
"AWS IAM User (204)","IAM User","Standard enterprise mapping for IAM User","ITEM-00816","15.312","Month","11.484","Month","25%"
"AZURE IAM User (204)","IAM User","Standard enterprise mapping for IAM User","ITEM-00817","12.747","Month","9.56","Month","25%"
"GCP IAM User (204)","IAM User","Standard enterprise mapping for IAM User","ITEM-00818","7.337","Month","5.503","Month","25%"
"ORACLE IAM User (204)","IAM User","Standard enterprise mapping for IAM User","ITEM-00819","11.039","Month","8.279","Month","25%"
"AWS WAF Policy (205)","WAF Policy","Standard enterprise mapping for WAF Policy","ITEM-00820","11.778","Month","8.834","Month","25%"
"AZURE WAF Policy (205)","WAF Policy","Standard enterprise mapping for WAF Policy","ITEM-00821","12.725","Month","9.544","Month","25%"
"GCP WAF Policy (205)","WAF Policy","Standard enterprise mapping for WAF Policy","ITEM-00822","4.992","Month","3.744","Month","25%"
"ORACLE WAF Policy (205)","WAF Policy","Standard enterprise mapping for WAF Policy","ITEM-00823","9.081","Month","6.811","Month","25%"
"AWS Analysis Service (206)","Analysis Service","Standard enterprise mapping for Analysis Service","ITEM-00824","15.707","Month","11.78","Month","25%"
"AZURE Analysis Service (206)","Analysis Service","Standard enterprise mapping for Analysis Service","ITEM-00825","7.902","Month","5.926","Month","25%"
"GCP Analysis Service (206)","Analysis Service","Standard enterprise mapping for Analysis Service","ITEM-00826","4.692","Month","3.519","Month","25%"
"ORACLE Analysis Service (206)","Analysis Service","Standard enterprise mapping for Analysis Service","ITEM-00827","15.291","Month","11.468","Month","25%"
"AWS Object Bucket (207)","Object Bucket","Standard enterprise mapping for Object Bucket","ITEM-00828","17.406","Month","13.054","Month","25%"
"AZURE Object Bucket (207)","Object Bucket","Standard enterprise mapping for Object Bucket","ITEM-00829","13.925","Month","10.444","Month","25%"
"GCP Object Bucket (207)","Object Bucket","Standard enterprise mapping for Object Bucket","ITEM-00830","15.789","Month","11.842","Month","25%"
"ORACLE Object Bucket (207)","Object Bucket","Standard enterprise mapping for Object Bucket","ITEM-00831","17.147","Month","12.86","Month","25%"
"AWS IAM User (208)","IAM User","Standard enterprise mapping for IAM User","ITEM-00832","9.406","Month","7.055","Month","25%"
"AZURE IAM User (208)","IAM User","Standard enterprise mapping for IAM User","ITEM-00833","2.197","Month","1.648","Month","25%"
"GCP IAM User (208)","IAM User","Standard enterprise mapping for IAM User","ITEM-00834","5.324","Month","3.993","Month","25%"
"ORACLE IAM User (208)","IAM User","Standard enterprise mapping for IAM User","ITEM-00835","7.061","Month","5.296","Month","25%"
"AWS ML Endpoint (209)","ML Endpoint","Standard enterprise mapping for ML Endpoint","ITEM-00836","9.806","Month","7.354","Month","25%"
"AZURE ML Endpoint (209)","ML Endpoint","Standard enterprise mapping for ML Endpoint","ITEM-00837","1.918","Month","1.438","Month","25%"
"GCP ML Endpoint (209)","ML Endpoint","Standard enterprise mapping for ML Endpoint","ITEM-00838","10.249","Month","7.687","Month","25%"
"ORACLE ML Endpoint (209)","ML Endpoint","Standard enterprise mapping for ML Endpoint","ITEM-00839","16.334","Month","12.25","Month","25%"
"AWS VPC Network (210)","VPC Network","Standard enterprise mapping for VPC Network","ITEM-00840","15.042","Month","11.282","Month","25%"
"AZURE VPC Network (210)","VPC Network","Standard enterprise mapping for VPC Network","ITEM-00841","12.769","Month","9.577","Month","25%"
"GCP VPC Network (210)","VPC Network","Standard enterprise mapping for VPC Network","ITEM-00842","5.738","Month","4.304","Month","25%"
"ORACLE VPC Network (210)","VPC Network","Standard enterprise mapping for VPC Network","ITEM-00843","8.977","Month","6.733","Month","25%"
"AWS Analysis Service (211)","Analysis Service","Standard enterprise mapping for Analysis Service","ITEM-00844","14.908","Month","11.181","Month","25%"
"AZURE Analysis Service (211)","Analysis Service","Standard enterprise mapping for Analysis Service","ITEM-00845","10.052","Month","7.539","Month","25%"
"GCP Analysis Service (211)","Analysis Service","Standard enterprise mapping for Analysis Service","ITEM-00846","2.055","Month","1.541","Month","25%"
"ORACLE Analysis Service (211)","Analysis Service","Standard enterprise mapping for Analysis Service","ITEM-00847","5.128","Month","3.846","Month","25%"
"AWS Transcription API (212)","Transcription API","Standard enterprise mapping for Transcription API","ITEM-00848","2.68","Month","2.01","Month","25%"
"AZURE Transcription API (212)","Transcription API","Standard enterprise mapping for Transcription API","ITEM-00849","10.979","Month","8.234","Month","25%"
"GCP Transcription API (212)","Transcription API","Standard enterprise mapping for Transcription API","ITEM-00850","12.649","Month","9.487","Month","25%"
"ORACLE Transcription API (212)","Transcription API","Standard enterprise mapping for Transcription API","ITEM-00851","6.07","Month","4.552","Month","25%"
"AWS WAF Policy (213)","WAF Policy","Standard enterprise mapping for WAF Policy","ITEM-00852","17.844","Month","13.383","Month","25%"
"AZURE WAF Policy (213)","WAF Policy","Standard enterprise mapping for WAF Policy","ITEM-00853","7.907","Month","5.93","Month","25%"
"GCP WAF Policy (213)","WAF Policy","Standard enterprise mapping for WAF Policy","ITEM-00854","16.3","Month","12.225","Month","25%"
